hour,price
6151,639.24
6152,687.16
6153,697.6
6154,700.42
6155,667.74
6156,640.08
6157,602.49
6158,600.4
6159,588.71
6160,594.24
6161,624.63
6162,638.93
6163,646.44
6164,603.43
6165,575.66
6166,545.8
6167,522.94
6168,522.75
6169,511.69
6170,484.74
6171,466
6172,461.79
6173,468.63
6174,492.85
6175,514.54
6176,530.44
6177,547.7
6178,542.97
6179,540.65
6180,528.54
6181,507.06
6182,501.59
6183,503.27
6184,506.43
6185,529.91
6186,554.13
6187,556.02
6188,548.55
6189,543.6
6190,530.75
6191,517.91
6192,545.59
6193,524.56
6194,486.8
6195,458.5
6196,460.18
6197,464.6
6198,464.6
6199,506.36
6200,529.4
6201,559.48
6202,570.84
6203,570.52
6204,560.32
6205,556.43
6206,549.28
6207,546.23
6208,548.01
6209,558.43
6210,601.03
6211,609.23
6212,587.25
6213,555.27
6214,529.82
6215,498.89
6216,464.92
6217,453.14
6218,452.72
6219,439.04
6220,451.35
6221,515.93
6222,635.53
6223,704.32
6224,757.54
6225,746.08
6226,738.61
6227,650.04
6228,616.38
6229,584.3
6230,582.51
6231,600.08
6232,689.49
6233,664.56
6234,695.59
6235,736.08
6236,630.37
6237,605.76
6238,564.53
6239,514.25
6240,523.35
6241,507.13
6242,476.77
6243,471.33
6244,476.35
6245,513.62
6246,599.24
6247,752.79
6248,774.14
6249,763.99
6250,727.14
6251,683.08
6252,629.8
6253,580.29
6254,575.27
6255,568.36
6256,582.8
6257,619.12
6258,625.09
6259,627.92
6260,576.63
6261,542.92
6262,508.28
6263,468.08
6264,458.41
6265,429.16
6266,429.68
6267,433.95
6268,445.92
6269,480.79
6270,584.99
6271,592.69
6272,611.84
6273,604.03
6274,582.59
6275,581.97
6276,540.44
6277,528.15
6278,523.16
6279,527.42
6280,537.42
6281,577.28
6282,575.41
6283,582.07
6284,531.69
6285,505.04
6286,448.84
6287,391.17
6288,385.47
6289,323.57
6290,307.17
6291,329.81
6292,348.08
6293,428.46
6294,495.12
6295,511.22
6296,515.48
6297,503.74
6298,482.87
6299,474.35
6300,467.29
6301,464.28
6302,462.1
6303,466.15
6304,478.09
6305,489.31
6306,494.4
6307,509.87
6308,487.65
6309,489.31
6310,459.09
6311,434.69
6312,414.26
6313,352.15
6314,263.75
6315,266.34
6316,272.13
6317,352.46
6318,443.55
6319,483.19
6320,506.07
6321,481.12
6322,466.22
6323,448.93
6324,426.68
6325,394.69
6326,408.15
6327,386.82
6328,395.83
6329,414.77
6330,449.76
6331,450.17
6332,393.14
6333,358.67
6334,229.49
6335,24.84
6336,41.17
6337,31.65
6338,25.03
6339,24.1
6340,29.17
6341,36.41
6342,169.94
6343,243.38
6344,331.41
6345,327.68
6346,329.54
6347,324.68
6348,295.82
6349,247.73
6350,238.62
6351,229.73
6352,247.11
6353,326.23
6354,377.74
6355,389.95
6356,366.99
6357,330.58
6358,268.31
6359,217.63
6360,228.33
6361,134.06
6362,103.67
6363,175.72
6364,235.67
6365,318.77
6366,361.15
6367,372.94
6368,434.65
6369,451.8
6370,459.04
6371,458.11
6372,453.04
6373,451.6
6374,450.36
6375,441.98
6376,444.67
6377,453.25
6378,484.16
6379,498.32
6380,484.57
6381,454.9
6382,438.99
6383,381.83
6384,263.89
6385,187.4
6386,41.04
6387,45.48
6388,203.52
6389,382.65
6390,463.9
6391,493.77
6392,513.1
6393,500.39
6394,495.73
6395,486.84
6396,487.98
6397,481.68
6398,466.17
6399,466.07
6400,465.96
6401,497.59
6402,498.52
6403,504.93
6404,502.66
6405,476.4
6406,442.09
6407,405.39
6408,392.15
6409,393.18
6410,393.9
6411,399.17
6412,405.16
6413,466.84
6414,511.05
6415,511.57
6416,728.2
6417,691.73
6418,658.88
6419,621.9
6420,558.16
6421,509.5
6422,486.05
6423,484.5
6424,495.97
6425,488.32
6426,501.44
6427,501.75
6428,482.43
6429,442.25
6430,392.77
6431,356.09
6432,261.91
6433,168.19
6434,104.37
6435,64.96
6436,40.13
6437,196.95
6438,362.04
6439,402.69
6440,404.45
6441,403
6442,402.38
6443,384.18
6444,362.35
6445,330.8
6446,318.8
6447,351.18
6448,374.87
6449,387.59
6450,393.07
6451,398.45
6452,392.04
6453,364.11
6454,310.32
6455,223.53
6456,193.76
6457,150.38
6458,186.59
6459,233.92
6460,181.2
6461,305.42
6462,408.16
6463,455.69
6464,455.69
6465,439.3
6466,433.07
6467,441.68
6468,429.75
6469,412.21
6470,406.09
6471,409.62
6472,410.24
6473,408.58
6474,433.07
6475,455.69
6476,443.76
6477,415.12
6478,373.6
6479,315.59
6480,338.88
6481,309.21
6482,269.51
6483,295.04
6484,298.46
6485,368.55
6486,415.58
6487,459.42
6488,470.17
6489,465.83
6490,464.28
6491,455.9
6492,434.92
6493,428.09
6494,412.17
6495,403.07
6496,397.91
6497,416.41
6498,456.21
6499,461.59
6500,461.48
6501,454.35
6502,452.49
6503,444.32
6504,441.87
6505,437.23
6506,437.44
6507,437.23
6508,437.64
6509,433.22
6510,426.11
6511,423.54
6512,430.44
6513,437.54
6514,437.85
6515,417.56
6516,377.2
6517,338.17
6518,280.71
6519,343.52
6520,367.52
6521,406.24
6522,420.76
6523,422.82
6524,412.62
6525,385.23
6526,299.66
6527,205.13
6528,267.15
6529,212.87
6530,197.81
6531,224.01
6532,257.86
6533,273.75
6534,314.92
6535,333.39
6536,367.85
6537,388.29
6538,330.81
6539,321.32
6540,318.94
6541,309.97
6542,317.6
6543,358.57
6544,403.66
6545,443.7
6546,466.29
6547,482.8
6548,468.15
6549,451.95
6550,438.74
6551,424.5
6552,436.68
6553,436.99
6554,437.5
6555,439.67
6556,443.49
6557,457.01
6558,474.24
6559,502.61
6560,528.31
6561,535.74
6562,550.6
6563,565.04
6564,557.41
6565,536.36
6566,515.72
6567,515.72
6568,506.02
6569,515.82
6570,535.74
6571,549.98
6572,485.07
6573,481.46
6574,463.61
6575,438.54
6576,466.28
6577,455.94
6578,455.52
6579,452.52
6580,457.9
6581,497.6
6582,596.54
6583,705.2
6584,727.43
6585,563.77
6586,501.32
6587,486.64
6588,478.99
6589,484.37
6590,482.71
6591,478.37
6592,479.72
6593,478.16
6594,501.63
6595,506.91
6596,478.27
6597,463.69
6598,441.36
6599,440.43
6600,422.44
6601,395.24
6602,378.11
6603,406.34
6604,411.64
6605,429.18
6606,469.98
6607,493.34
6608,502.38
6609,503.1
6610,495.63
6611,487.11
6612,485.35
6613,482.96
6614,482.75
6615,481.72
6616,480.05
6617,485.35
6618,561.24
6619,602.14
6620,539.33
6621,495.73
6622,478.6
6623,458.46
6624,480.56
6625,467.47
6626,462.48
6627,475.26
6628,478.07
6629,515.99
6630,641.2
6631,766.82
6632,841.63
6633,847.66
6634,820.43
6635,782.82
6636,655.12
6637,566.18
6638,565.24
6639,598.6
6640,652.73
6641,628.21
6642,639.33
6643,621.56
6644,528.36
6645,499.16
6646,484.72
6647,453.75
6648,470.07
6649,441.09
6650,422.09
6651,426.45
6652,440.89
6653,478.48
6654,505.18
6655,531.04
6656,545.06
6657,545.16
6658,549.21
6659,521.48
6660,492.71
6661,518.47
6662,501.02
6663,503.72
6664,516.5
6665,521.58
6666,558.87
6667,550.87
6668,499.36
6669,494.69
6670,482.74
6671,461.24
6672,468.81
6673,453.98
6674,453.14
6675,452.73
6676,457.95
6677,462.23
6678,463.69
6679,480.3
6680,493.04
6681,499.83
6682,501.81
6683,501.39
6684,501.71
6685,503.9
6686,505.78
6687,503.17
6688,505.05
6689,511.52
6690,524.47
6691,520.19
6692,503.48
6693,500.45
6694,492.2
6695,473.51
6696,490.32
6697,475.18
6698,466.3
6699,449.28
6700,443.85
6701,457.43
6702,465.78
6703,486.25
6704,516.85
6705,542.54
6706,561.55
6707,560.92
6708,551.1
6709,531.57
6710,521.24
6711,512.25
6712,524.37
6713,543.79
6714,594.76
6715,601.02
6716,560.4
6717,531.47
6718,507.87
6719,498.36
6720,481.97
6721,461.18
6722,448.44
6723,436.75
6724,436.43
6725,461.6
6726,496.48
6727,510.9
6728,513.51
6729,510.9
6730,511.21
6731,511.63
6732,511.73
6733,509.23
6734,509.85
6735,508.29
6736,507.14
6737,505.78
6738,520.82
6739,522.07
6740,502.12
6741,494.08
6742,481.97
6743,459.31
6744,431.94
6745,404.03
6746,387.09
6747,402.98
6748,405.49
6749,469.68
6750,507.31
6751,514
6752,519.23
6753,517.34
6754,515.67
6755,514
6756,514.83
6757,513.16
6758,509.4
6759,505.53
6760,503.65
6761,499.89
6762,509.92
6763,511.39
6764,495.91
6765,477.52
6766,455.56
6767,432.25
6768,441.58
6769,432.39
6770,431.87
6771,442.1
6772,442.31
6773,474.38
6774,507.8
6775,523.15
6776,530.98
6777,542.79
6778,556.47
6779,563.67
6780,577.25
6781,559.91
6782,542.99
6783,560.64
6784,567.33
6785,595.63
6786,664.98
6787,602.32
6788,532.13
6789,505.6
6790,488.16
6791,439.7
6792,366.19
6793,331.67
6794,313.47
6795,323.3
6796,365.87
6797,461.05
6798,522.77
6799,533.75
6800,536.99
6801,540.86
6802,515.65
6803,508.44
6804,497.77
6805,499.86
6806,505.82
6807,512.2
6808,510.42
6809,514.08
6810,522.35
6811,532.49
6812,511.36
6813,496.2
6814,466.49
6815,440.55
6816,425.72
6817,416.89
6818,408.89
6819,417.51
6820,419.59
6821,466.02
6822,500.1
6823,529.5
6824,520.15
6825,519.94
6826,534.48
6827,513.5
6828,511.63
6829,501.24
6830,485.76
6831,482.85
6832,479.53
6833,486.7
6834,494.18
6835,487.63
6836,471.11
6837,441.82
6838,427.17
6839,409.1
6840,365.52
6841,310.82
6842,272.79
6843,263.36
6844,279.42
6845,325.32
6846,358.06
6847,378.78
6848,408.72
6849,417.74
6850,419.81
6851,418.46
6852,387.48
6853,353.29
6854,331.02
6855,378.37
6856,399.29
6857,412.87
6858,427.79
6859,418.05
6860,400.74
6861,326.56
6862,256.11
6863,144.94
6864,48.71
6865,44.35
6866,35
6867,33.55
6868,38.43
6869,43.42
6870,42.17
6871,52.56
6872,243.25
6873,277.43
6874,279.82
6875,267.56
6876,215.31
6877,215.52
6878,144.58
6879,202.95
6880,215.42
6881,375.48
6882,400.2
6883,397.5
6884,338.6
6885,305.47
6886,246.68
6887,46.22
6888,19.94
6889,25.03
6890,42.59
6891,76.13
6892,128.07
6893,425.33
6894,484.85
6895,496.27
6896,496.58
6897,500.95
6898,518.4
6899,519.02
6900,503.96
6901,517.46
6902,523.8
6903,523.17
6904,519.23
6905,529.41
6906,550.49
6907,539.38
6908,518.81
6909,496.79
6910,484.33
6911,466.98
6912,464.29
6913,451.09
6914,441.12
6915,458.88
6916,463.35
6917,505.62
6918,505.11
6919,481.42
6920,501.78
6921,500.22
6922,505.52
6923,508.01
6924,505.42
6925,505
6926,503.44
6927,503.65
6928,503.86
6929,518.3
6930,539.49
6931,519.85
6932,500.85
6933,511.34
6934,499.5
6935,473.63
6936,454.84
6937,441.01
6938,416.76
6939,431.93
6940,441.32
6941,476.19
6942,467.01
6943,466.19
6944,471.24
6945,471.14
6946,472.89
6947,474.44
6948,474.44
6949,470.42
6950,472.17
6951,465.46
6952,461.85
6953,461.23
6954,489.61
6955,481.66
6956,461.44
6957,454.94
6958,430.79
6959,423.57
6960,431.54
6961,424.34
6962,415.9
6963,435.55
6964,442.04
6965,479.08
6966,481.24
6967,484.02
6968,486.18
6969,484.64
6970,485.87
6971,482.78
6972,484.02
6973,461.59
6974,444.2
6975,439.67
6976,439.77
6977,445.12
6978,462.82
6979,487.41
6980,442.55
6981,434.83
6982,421.05
6983,396.04
6984,406.19
6985,403.72
6986,398.87
6987,401.76
6988,405.47
6989,455.33
6990,473.81
6991,462.56
6992,489.7
6993,494.76
6994,517.99
6995,498.68
6996,493.21
6997,491.77
6998,492.18
6999,488.47
7000,486.09
7001,494.04
7002,520.78
7003,494.04
7004,455.64
7005,472.88
7006,460.08
7007,452.65
7008,465.64
7009,450.22
7010,435.53
7011,423.42
7012,428.18
7013,445.36
7014,442.15
7015,453.01
7016,459.43
7017,448.56
7018,460.05
7019,459.02
7020,446.91
7021,433.77
7022,431.7
7023,435.11
7024,452.08
7025,490.47
7026,491.71
7027,477.33
7028,445.56
7029,475.78
7030,464.71
7031,411.42
7032,438.64
7033,434.51
7034,418.58
7035,407.73
7036,407.21
7037,413.62
7038,413.31
7039,407.93
7040,418.69
7041,430.89
7042,435.23
7043,435.54
7044,432.54
7045,421.69
7046,412.48
7047,408.76
7048,414.86
7049,434.82
7050,438.33
7051,436.78
7052,429.85
7053,417.76
7054,396.25
7055,362.74
7056,256.65
7057,217.05
7058,206.29
7059,218.29
7060,261.2
7061,404.73
7062,430.37
7063,448.67
7064,453.74
7065,451.67
7066,447.33
7067,439.47
7068,435.13
7069,431.1
7070,426.86
7071,429.85
7072,435.75
7073,445.88
7074,451.05
7075,449.71
7076,441.75
7077,430.16
7078,407.73
7079,362.02
7080,313.51
7081,179.47
7082,124.95
7083,133.83
7084,225.12
7085,360.6
7086,425.55
7087,449.61
7088,450.85
7089,445.07
7090,442.28
7091,433.61
7092,424.11
7093,417.08
7094,418.43
7095,413.16
7096,408.93
7097,417.91
7098,425.65
7099,422.66
7100,414.81
7101,398.19
7102,374.02
7103,310.62
7104,269.85
7105,308.12
7106,307.5
7107,295.61
7108,309.78
7109,397.39
7110,440.31
7111,462.55
7112,470.82
7113,475.06
7114,475.68
7115,474.03
7116,470.62
7117,468.75
7118,466.17
7119,461.72
7120,465.44
7121,470
7122,473.3
7123,473.51
7124,469.58
7125,458
7126,443.41
7127,426.04
7128,423.59
7129,398.85
7130,390.05
7131,393.57
7132,396.57
7133,423.8
7134,461.58
7135,484.25
7136,485.7
7137,484.36
7138,477.83
7139,471.93
7140,460.86
7141,454.65
7142,456.72
7143,464.38
7144,473.07
7145,482.29
7146,485.91
7147,486.12
7148,484.56
7149,477.63
7150,467.48
7151,457.65
7152,466.64
7153,463.84
7154,464.46
7155,467.99
7156,474.12
7157,505.8
7158,546.62
7159,606.33
7160,674.57
7161,674.36
7162,635
7163,577.05
7164,569.26
7165,524.08
7166,496.97
7167,504.76
7168,497.8
7169,514
7170,541.32
7171,509.95
7172,490.12
7173,487.31
7174,459.68
7175,441.61
7176,447.71
7177,429.08
7178,417
7179,407.84
7180,410.76
7181,420.96
7182,422.63
7183,451.04
7184,465.41
7185,474.57
7186,478.84
7187,479.77
7188,474.67
7189,473.32
7190,473.42
7191,470.93
7192,479.77
7193,486.96
7194,491.54
7195,486.85
7196,479.67
7197,475.82
7198,476.96
7199,460.41
7200,464
7201,454.1
7202,433.68
7203,433.36
7204,418.05
7205,416.9
7206,426.49
7207,437.11
7208,454.41
7209,469.1
7210,477.86
7211,489.74
7212,488.38
7213,481.92
7214,468.9
7215,463.79
7216,474.94
7217,491.82
7218,504.01
7219,499.53
7220,482.44
7221,468.9
7222,461.29
7223,443.68
7224,428.88
7225,422.32
7226,416.28
7227,412.84
7228,416.17
7229,423.05
7230,455.87
7231,493.28
7232,500.36
7233,511.41
7234,509.53
7235,502.13
7236,490.05
7237,484.84
7238,480.04
7239,478.48
7240,478.9
7241,484.63
7242,489.32
7243,487.55
7244,475.46
7245,467.96
7246,449.72
7247,427.95
7248,406.58
7249,408.1
7250,385.04
7251,384.62
7252,392.21
7253,411.01
7254,426.27
7255,446.63
7256,466.26
7257,465.43
7258,459.41
7259,458.16
7260,458.68
7261,456.29
7262,454.63
7263,456.08
7264,463.77
7265,471.56
7266,481.53
7267,479.04
7268,466.47
7269,457.23
7270,444.66
7271,418.9
7272,401.55
7273,388.12
7274,385.82
7275,365.2
7276,366.76
7277,400.51
7278,424.36
7279,453.32
7280,468.11
7281,466.86
7282,460.3
7283,456.55
7284,458.74
7285,459.68
7286,463.22
7287,468.32
7288,473.95
7289,476.13
7290,480.2
7291,478.01
7292,471.13
7293,464.99
7294,454.47
7295,440.2
7296,420.2
7297,427.06
7298,427.58
7299,422.27
7300,417.07
7301,416.86
7302,445.06
7303,458.06
7304,463.47
7305,471.59
7306,468.67
7307,472
7308,477.62
7309,488.23
7310,516.01
7311,498.84
7312,492.18
7313,511.54
7314,562.82
7315,562.51
7316,489.27
7317,477.93
7318,465.03
7319,455.67
7320,435.59
7321,435.03
7322,422.26
7323,420.4
7324,417.83
7325,424.11
7326,453.79
7327,467.7
7328,496.03
7329,534.47
7330,486.97
7331,471.72
7332,464.3
7333,466.36
7334,471.72
7335,465.23
7336,463.06
7337,472.03
7338,507.99
7339,487.38
7340,462.55
7341,455.44
7342,452.76
7343,447.71
7344,438.33
7345,441.77
7346,434.35
7347,429.71
7348,429.1
7349,431.98
7350,441.56
7351,443.94
7352,447.54
7353,453.93
7354,461.66
7355,463.41
7356,462.17
7357,457.95
7358,456.61
7359,459.91
7360,460.63
7361,465.47
7362,469.29
7363,467.74
7364,461.45
7365,455.58
7366,450.74
7367,436.21
7368,427.04
7369,438.41
7370,434.48
7371,432.83
7372,425.49
7373,423.94
7374,427.04
7375,433.34
7376,445.53
7377,454.83
7378,459.79
7379,461.75
7380,461.34
7381,459.99
7382,458.86
7383,458.24
7384,458.96
7385,464.23
7386,467.74
7387,466.4
7388,463.71
7389,460.72
7390,454.62
7391,450.8
7392,434.89
7393,418.78
7394,430.04
7395,431.28
7396,423.01
7397,419.19
7398,439.33
7399,469.81
7400,483.65
7401,483.96
7402,484.68
7403,485.41
7404,482.62
7405,480.35
7406,480.14
7407,479.52
7408,480.35
7409,483.03
7410,513.09
7411,505.86
7412,487.58
7413,484.58
7414,478.38
7415,462.37
7416,444.19
7417,443.74
7418,438.26
7419,436.61
7420,435.68
7421,439.61
7422,468.24
7423,513.42
7424,508.57
7425,509.19
7426,522.94
7427,513.94
7428,514.15
7429,516.22
7430,529.86
7431,505.15
7432,508.05
7433,514.87
7434,516.11
7435,509.5
7436,498.54
7437,488.61
7438,481.79
7439,471.24
7440,453.56
7441,449.46
7442,439.74
7443,430.22
7444,420.39
7445,432.08
7446,452.77
7447,512.77
7448,524.15
7449,526.42
7450,527.77
7451,522.18
7452,523.63
7453,534.8
7454,530.97
7455,529.84
7456,523.53
7457,518.35
7458,491.25
7459,489.7
7460,483.6
7461,483.49
7462,484.32
7463,463.32
7464,450.29
7465,451.58
7466,447.45
7467,442.9
7468,443.21
7469,449.2
7470,471.51
7471,552.88
7472,522.62
7473,513.95
7474,515.29
7475,498.77
7476,501.56
7477,522.11
7478,516.63
7479,508.79
7480,511.88
7481,501.45
7482,503.52
7483,500.01
7484,507.13
7485,494.12
7486,488.24
7487,464.9
7488,452.71
7489,459.33
7490,452.57
7491,447.65
7492,448.06
7493,451.95
7494,472.66
7495,484.97
7496,512.03
7497,527.52
7498,522.29
7499,511.83
7500,507.83
7501,517.26
7502,542.79
7503,537.46
7504,549.25
7505,536.03
7506,552.84
7507,524.24
7508,481.28
7509,467.74
7510,465.28
7511,453.8
7512,437.91
7513,439.25
7514,426.8
7515,416.62
7516,411.88
7517,411.88
7518,421.35
7519,427.42
7520,434.52
7521,439.46
7522,444.81
7523,449.54
7524,450.16
7525,450.06
7526,441.11
7527,452.63
7528,457.78
7529,464.67
7530,472.18
7531,466.32
7532,456.33
7533,441.72
7534,424.03
7535,423.82
7536,407.25
7537,412.53
7538,394.33
7539,390.01
7540,368.52
7541,358.75
7542,359.67
7543,369.44
7544,390.52
7545,411.81
7546,424.25
7547,432.68
7548,434.43
7549,423.01
7550,414.99
7551,420.03
7552,435.76
7553,460.13
7554,469.18
7555,463.94
7556,450.88
7557,442.55
7558,428.15
7559,428.57
7560,396.69
7561,371.19
7562,388.67
7563,393.4
7564,403.07
7565,401.52
7566,442.86
7567,477.2
7568,493.45
7569,499.41
7570,489.95
7571,484.3
7572,483.27
7573,486.04
7574,492.21
7575,487.48
7576,494.99
7577,502.91
7578,503.94
7579,497.15
7580,483.37
7581,477.92
7582,470.72
7583,454.99
7584,429.9
7585,440.58
7586,438.01
7587,436.78
7588,436.58
7589,441.2
7590,462.27
7591,510.37
7592,522.9
7593,528.15
7594,517.87
7595,512.94
7596,511.6
7597,498.65
7598,492.38
7599,496.49
7600,513.24
7601,530.82
7602,535.03
7603,531.33
7604,517.46
7605,493.82
7606,479.84
7607,467.82
7608,448.91
7609,441.39
7610,441.28
7611,441.49
7612,452.23
7613,459.8
7614,480.57
7615,536.34
7616,601.51
7617,612.36
7618,555.06
7619,539.4
7620,551.48
7621,566.83
7622,611.95
7623,604.99
7624,632.1
7625,648.78
7626,626.37
7627,606.42
7628,532.24
7629,497.86
7630,493.16
7631,477.71
7632,462.26
7633,459.81
7634,452.72
7635,449.64
7636,447.07
7637,458.88
7638,474.39
7639,485.69
7640,497.92
7641,501.31
7642,492.68
7643,489.8
7644,488.26
7645,492.58
7646,497.51
7647,499.15
7648,502.64
7649,508.7
7650,509.63
7651,505.21
7652,494.22
7653,487.03
7654,484.97
7655,472.75
7656,462.17
7657,460.96
7658,456.14
7659,452.44
7660,453.88
7661,458.7
7662,477.09
7663,487.05
7664,500.81
7665,505.13
7666,496.91
7667,491.16
7668,490.13
7669,489.93
7670,492.29
7671,492.19
7672,494.24
7673,496.81
7674,492.7
7675,494.75
7676,482.74
7677,473.29
7678,470.1
7679,464.56
7680,449.87
7681,448.7
7682,404.25
7683,440.08
7684,431.45
7685,440.08
7686,432.99
7687,453.94
7688,464
7689,473.75
7690,481.45
7691,480.63
7692,481.45
7693,476.31
7694,476.31
7695,481.34
7696,494.79
7697,507.73
7698,513.17
7699,509.88
7700,497.36
7701,486.99
7702,482.68
7703,481.65
7704,465.95
7705,475.38
7706,451.72
7707,441.84
7708,452.03
7709,455.63
7710,450.69
7711,462.01
7712,468.28
7713,477.03
7714,493.8
7715,493.49
7716,498.02
7717,503.68
7718,496.68
7719,498.02
7720,513.56
7721,524.05
7722,539.08
7723,534.04
7724,509.55
7725,483.2
7726,474.87
7727,478.16
7728,454.39
7729,431.86
7730,429.18
7731,412.93
7732,410.66
7733,427.54
7734,469.42
7735,494.73
7736,543.3
7737,552.25
7738,547.1
7739,537.95
7740,534.76
7741,529.92
7742,530.85
7743,536.71
7744,546.28
7745,551.84
7746,580.65
7747,546.49
7748,526.63
7749,489.38
7750,475.49
7751,459.33
7752,417.76
7753,401.8
7754,380.33
7755,388.75
7756,380.84
7757,412.49
7758,452.47
7759,478.67
7760,513.82
7761,513.2
7762,511.55
7763,502.92
7764,501.28
7765,497.78
7766,504.05
7767,514.95
7768,529.13
7769,543.41
7770,537.24
7771,530.46
7772,520.29
7773,508.27
7774,502.1
7775,484.22
7776,458.84
7777,459.11
7778,441.68
7779,437.56
7780,434.88
7781,445.71
7782,470.66
7783,510.68
7784,534.39
7785,546.67
7786,541.2
7787,533.78
7788,531.2
7789,531.2
7790,532.64
7791,535.01
7792,553.27
7793,535.12
7794,532.95
7795,522.43
7796,515.52
7797,526.14
7798,519.85
7799,507.38
7800,490.98
7801,486.86
7802,481.7
7803,478.81
7804,480.46
7805,489.13
7806,510.71
7807,560.79
7808,669.32
7809,685.84
7810,608.5
7811,588.05
7812,610.25
7813,652.9
7814,752.23
7815,862.2
7816,974.45
7817,1063.56
7818,1324.39
7819,1135.22
7820,699.26
7821,578.97
7822,541.28
7823,530.02
7824,511.75
7825,512.98
7826,506.69
7827,500.61
7828,502.05
7829,508.86
7830,522.68
7831,532.38
7832,523.61
7833,520.82
7834,517.63
7835,516.08
7836,515.77
7837,515.15
7838,511.64
7839,510.61
7840,511.02
7841,500.92
7842,498.65
7843,502.98
7844,502.05
7845,498.34
7846,499.47
7847,491.94
7848,489.98
7849,499.36
7850,494
7851,480.29
7852,484.93
7853,489.98
7854,494.1
7855,495.85
7856,498.94
7857,499.67
7858,505.44
7859,508.53
7860,509.35
7861,508.32
7862,506.98
7863,508.73
7864,511.41
7865,518.32
7866,524.09
7867,521.3
7868,514.92
7869,509.76
7870,508.63
7871,507.08
7872,495.85
7873,498.72
7874,493.26
7875,486.37
7876,483.07
7877,479.57
7878,483.17
7879,493.37
7880,493.99
7881,507.37
7882,515.92
7883,519.11
7884,519.73
7885,518.91
7886,513.55
7887,518.91
7888,518.49
7889,530.13
7890,534.87
7891,534.25
7892,529.62
7893,518.8
7894,511.9
7895,508.81
7896,493.06
7897,497.07
7898,492.75
7899,478.02
7900,464.12
7901,464.22
7902,502.53
7903,521.58
7904,524.06
7905,524.98
7906,531.47
7907,531.26
7908,532.6
7909,533.22
7910,533.84
7911,534.46
7912,535.49
7913,537.96
7914,536.52
7915,535.07
7916,535.28
7917,538.27
7918,535.28
7919,521.48
7920,505.21
7921,503.82
7922,496.11
7923,493.95
7924,498.07
7925,507.01
7926,527.78
7927,533.94
7928,544.43
7929,560.16
7930,565.19
7931,577.22
7932,680.95
7933,669.02
7934,661.52
7935,767.92
7936,850.77
7937,754.76
7938,645.28
7939,620.71
7940,616.18
7941,596.65
7942,560.05
7943,541.04
7944,508.76
7945,503.64
7946,489.24
7947,483.48
7948,475.98
7949,480.6
7950,503.44
7951,531.72
7952,520.82
7953,547.97
7954,557.02
7955,539.54
7956,533.06
7957,528.12
7958,530.79
7959,530.38
7960,529.66
7961,530.59
7962,522.26
7963,518.25
7964,506.11
7965,491.51
7966,475.26
7967,461.89
7968,400.18
7969,419.68
7970,368.99
7971,351.55
7972,359.24
7973,399.98
7974,448.31
7975,491.31
7976,503.11
7977,501.77
7978,498.08
7979,496.95
7980,499.21
7981,499.21
7982,500.54
7983,499.21
7984,501.05
7985,498.18
7986,497.77
7987,498.49
7988,492.54
7989,479.61
7990,468.22
7991,438.46
7992,403.68
7993,363.66
7994,379.23
7995,377.79
7996,381.19
7997,407.49
7998,444
7999,480.72
8000,500.83
8001,505.06
8002,501.97
8003,496.4
8004,494.54
8005,494.23
8006,494.85
8007,494.95
8008,498.77
8009,499.39
8010,497.12
8011,499.18
8012,490.11
8013,475.26
8014,471.03
8015,462.05
8016,445.76
8017,446.36
8018,434.39
8019,423.86
8020,433.98
8021,448.94
8022,447.6
8023,442.65
8024,470.61
8025,478.56
8026,485.68
8027,489.81
8028,493.32
8029,492.29
8030,491.36
8031,494.66
8032,500.03
8033,501.99
8034,499.93
8035,499.62
8036,480.52
8037,470.31
8038,469.07
8039,444.4
8040,398.68
8041,444.99
8042,432.97
8043,429.58
8044,416.44
8045,424.65
8046,427.84
8047,441.19
8048,451.46
8049,456.8
8050,465.11
8051,474.25
8052,477.85
8053,477.95
8054,478.26
8055,474.97
8056,480.01
8057,485.65
8058,488.43
8059,486.58
8060,479.59
8061,471.07
8062,463.16
8063,442.52
8064,402.78
8065,446.94
8066,430.61
8067,418.7
8068,419.62
8069,431.43
8070,463.16
8071,489.45
8072,513.38
8073,524.06
8074,513.49
8075,509.17
8076,506.3
8077,505.27
8078,506.6
8079,510.3
8080,514.2
8081,518.93
8082,519.24
8083,513.69
8084,510.1
8085,502.5
8086,488.43
8087,472.71
8088,459.16
8089,371.29
8090,339.72
8091,355.5
8092,369.86
8093,418.45
8094,448.89
8095,477.9
8096,494.3
8097,500.76
8098,497.99
8099,491.54
8100,482.1
8101,477.8
8102,483.64
8103,490
8104,492.77
8105,501.27
8106,505.48
8107,502.71
8108,502.61
8109,494.61
8110,486.82
8111,474.01
8112,460.58
8113,470.28
8114,468.34
8115,469.57
8116,468.24
8117,470.28
8118,483.47
8119,517.5
8120,531.2
8121,531.51
8122,539.89
8123,545.61
8124,538.46
8125,542.96
8126,539.07
8127,541.12
8128,549.6
8129,550.72
8130,547.56
8131,545.72
8132,524.25
8133,517.5
8134,502.99
8135,496.45
8136,475.7
8137,481.44
8138,471.76
8139,467.58
8140,463.3
8141,463.71
8142,489.29
8143,522.12
8144,566.15
8145,591.84
8146,591.02
8147,556.16
8148,556.37
8149,575.94
8150,562.38
8151,573.49
8152,601.63
8153,616.71
